time,IA-Dubuque,IA-Burlington,IA-Ottumwa,MO-Columbia,IL-Alton,MO-Kirksville,OH-Cincinnati,MI-Detroit,IN-Indianapolis,WI-Madison,MN-Duluth,MN-Mankato,MN-Rochester,ND-Jamestown,IN-Evansville
2010-03-29 22:00:00+00:00,0.006120833333333332,0.016879166666666667,0.0051158333333333325,0.0197825,0.02028583333333334,0.022260833333333334,0.0232475,0.034627500000000005,0.03166583333333334,-0.0007924999999999983,0.018020833333333337,0.0196525,0.008505833333333334,0.0083725,0.023592500000000002
2010-03-29 23:00:00+00:00,0.0015400000000000004,0.015913333333333335,0.008800000000000002,0.021275,-0.010991666666666667,0.023768333333333336,0.024319999999999998,0.037366666666666666,0.034613333333333336,-0.00829,0.008483333333333332,0.007923333333333333,0.00679,0.006521666666666665,0.024788333333333336
2010-03-30 00:00:00+00:00,0.010665833333333333,0.020552499999999998,-0.002789166666666668,0.022675833333333333,0.009470833333333331,0.020054166666666665,0.03298250000000001,0.04366083333333333,0.04120916666666667,0.0305025,-0.05933416666666667,-0.0342475,-0.0475575,-0.05173916666666667,0.03257583333333333
2010-03-30 01:00:00+00:00,0.027879999999999995,0.03150666666666667,-0.0005266666666666676,0.02833333333333333,0.0023216666666666676,0.029925,0.03494166666666666,0.042971666666666665,0.039945,0.039575,-0.004721666666666672,0.004614999999999999,-0.012835,-0.016021666666666667,0.03548833333333333
2010-03-30 02:00:00+00:00,-0.00219,0.013505000000000001,0.003931666666666666,0.02016,0.0032366666666666668,0.022436666666666667,0.022365,0.036115,0.033165,-0.012853333333333333,0.005606666666666666,0.004538333333333334,0.00299,0.0027883333333333328,0.023158333333333333
2010-03-30 03:00:00+00:00,-0.009899166666666665,0.008610833333333335,-0.0070625,0.017192500000000003,0.005130833333333331,0.0194225,0.0196025,0.035104166666666665,0.03206083333333334,-0.0239375,0.011920833333333334,0.013465833333333331,-0.0011391666666666672,-0.0008958333333333334,0.0203675
2010-03-30 04:00:00+00:00,-0.04788750000000002,-0.02334083333333333,-0.046297500000000005,-0.004665833333333335,0.009464166666666668,-0.003834166666666667,0.010685833333333334,0.035380833333333334,0.0324625,-0.07791083333333335,0.011254166666666668,0.0474675,0.020184166666666663,0.003334166666666665,0.011190833333333332
2010-03-30 05:00:00+00:00,-0.021075,0.0030966666666666673,-0.005915,0.016438333333333336,0.017158333333333334,0.018141666666666667,0.018858333333333335,0.03626,0.02810833333333334,-0.04028333333333333,-0.0044466666666666665,-0.0060950000000000015,-0.0066966666666666685,-0.005984999999999999,0.019389999999999998
2010-03-30 06:00:00+00:00,-0.04828583333333333,-0.011347500000000002,-0.023255833333333333,0.01171583333333333,0.012179166666666668,0.0126475,0.013132499999999998,0.03693416666666667,0.013834166666666668,-0.08003583333333335,-0.02185083333333333,-0.023017500000000003,-0.02263416666666667,-0.021449166666666665,0.013399166666666667
2010-03-30 07:00:00+00:00,-0.05130833333333333,-0.009923333333333333,-0.02354166666666667,0.015674999999999998,0.016370000000000003,0.017008333333333337,0.017598333333333334,0.04432666666666666,0.018545000000000002,-0.08651333333333332,-0.021958333333333333,-0.023498333333333336,-0.023174999999999998,-0.021833333333333333,0.01790666666666667
2010-03-30 08:00:00+00:00,-0.04680666666666666,-0.005495,-0.019481666666666668,0.019870000000000002,0.00942833333333333,0.021555000000000005,0.022355000000000003,0.04911833333333333,0.023556666666666667,-0.08152166666666667,-0.017884999999999998,-0.019663333333333338,-0.019555,-0.018238333333333332,0.022728333333333336
2010-03-30 09:00:00+00:00,-0.054625833333333325,-0.013542499999999997,-0.02645416666666667,0.013434166666666667,0.007904166666666667,0.014254166666666668,0.014900833333333334,0.04016750000000001,0.015549166666666666,-0.09029416666666668,-0.025150833333333334,-0.02616083333333334,-0.025480833333333338,-0.024154166666666668,0.015075833333333333
2010-03-30 10:00:00+00:00,0.007889166666666664,0.029860833333333333,0.026745833333333333,0.04116416666666667,0.003159166666666664,0.04445249999999999,0.055802500000000005,0.0756325,0.06047583333333333,-0.016625833333333336,0.01900083333333333,0.007215833333333333,0.004827499999999999,0.006419166666666667,0.0558975
2010-03-30 11:00:00+00:00,0.013449166666666668,0.024809166666666667,0.011199166666666665,0.02768583333333333,0.028915833333333328,0.031399166666666666,0.03180416666666667,0.04289250000000001,0.034867499999999996,0.00799583333333333,0.023112499999999998,0.02313083333333334,0.01488416666666667,0.01513416666666667,0.03226083333333333
2010-03-30 12:00:00+00:00,0.004964166666666666,0.0217475,-0.013419166666666664,0.027269166666666664,-0.021920833333333334,0.0313825,0.03136916666666667,0.04623083333333333,0.035054166666666664,-0.005260833333333337,0.012275833333333338,0.005467500000000001,0.003995833333333335,0.005199166666666668,0.032057499999999996
2010-03-30 13:00:00+00:00,0.021608333333333334,0.022629999999999997,-0.029568333333333332,0.018336666666666664,0.017691666666666668,0.021700000000000004,0.02172,0.027031666666666666,0.02458333333333333,0.02475166666666667,0.023905000000000003,0.024925,0.015511666666666668,0.0159,0.02216333333333333
2010-03-30 14:00:00+00:00,-0.012273333333333334,0.017825,-0.03386000000000001,0.021635,0.012988333333333334,0.024563333333333333,0.02477166666666667,0.03797,0.027555000000000007,-0.00043166666666666635,0.014923333333333334,0.011008333333333334,0.0036183333333333336,0.004668333333333333,0.025334999999999996
2010-03-30 15:00:00+00:00,0.015054166666666667,0.0108125,0.0032208333333333347,0.006984166666666667,0.01615916666666667,0.008995833333333335,0.01802416666666667,0.0236375,0.0212825,0.015392500000000003,0.03157083333333334,0.0538125,0.0400825,0.029412499999999998,0.0186325
2010-03-30 16:00:00+00:00,0.0085375,0.0181675,0.011204166666666666,0.020315833333333335,0.017719166666666668,0.022965833333333335,0.030674166666666666,0.03654416666666666,0.03342916666666667,0.0014491666666666657,0.015744166666666667,0.019930833333333335,0.016849166666666665,0.015392499999999998,0.02528583333333333
2010-03-30 17:00:00+00:00,0.0086325,0.01746916666666667,0.011960833333333334,0.0190425,0.017465833333333333,0.021389166666666667,0.026630833333333333,0.0319675,0.0292825,0.003210833333333333,0.011900833333333333,0.0125175,0.011420833333333335,0.011754166666666668,0.022247500000000003
2010-03-30 18:00:00+00:00,0.011255833333333333,0.01820416666666667,0.013155833333333332,0.018629166666666662,0.01729583333333333,0.021035833333333333,0.025354166666666667,0.03095083333333333,0.027989166666666662,0.007655833333333335,0.013179166666666669,0.0135175,0.012104166666666666,0.012469166666666667,0.0219175
2010-03-30 19:00:00+00:00,-0.009836666666666667,0.001170000000000001,-0.010863333333333334,0.007359999999999999,0.016046666666666667,0.009141666666666666,0.02774833333333333,0.033600000000000005,0.030271666666666672,-0.02319333333333333,0.016146666666666663,0.03635833333333334,0.02407166666666667,0.014436666666666665,0.017998333333333335
2010-03-30 20:00:00+00:00,-0.0013500000000000005,0.009224999999999999,0.002860000000000002,0.013211666666666667,0.015158333333333333,0.01497333333333333,0.023268333333333332,0.028078333333333334,0.02534,-0.009588333333333332,0.007136666666666667,0.010013333333333334,0.007203333333333334,0.00561,0.017033333333333334
2010-03-30 21:00:00+00:00,0.0015400000000000001,0.008373333333333333,0.0014916666666666678,0.010666666666666666,0.014781666666666667,0.012393333333333333,0.021936666666666667,0.02635666666666667,0.023939999999999996,-0.004828333333333333,0.013445000000000002,0.02185166666666667,0.015535000000000002,0.010888333333333333,0.016915
2010-03-30 22:00:00+00:00,0.008265833333333333,0.010804166666666667,0.005872500000000001,0.010335833333333336,0.013734166666666669,0.011997500000000003,0.018115833333333338,0.021579166666666667,0.019795833333333332,0.006387499999999998,0.015149166666666668,0.02153583333333333,0.0161575,0.012329166666666665,0.01580583333333333
2010-03-30 23:00:00+00:00,0.0033541666666666663,0.005629166666666665,-0.0030425,0.006309166666666667,0.014565833333333332,0.0079625,0.021777499999999998,0.025499166666666663,0.023610833333333334,-0.001592500000000002,0.022560833333333336,0.04150249999999999,0.029057499999999993,0.019085833333333337,0.0173225
2010-03-31 00:00:00+00:00,0.0125725,0.01675583333333333,0.011667500000000003,0.015890833333333333,0.017564166666666665,0.018294166666666667,0.02508416666666667,0.029004166666666675,0.027152500000000003,0.011414166666666666,0.0164125,0.018989166666666668,0.015152500000000001,0.0131025,0.022394166666666673
2010-03-31 01:00:00+00:00,0.016764166666666667,0.012759166666666667,0.005674166666666666,0.009054166666666667,0.015780833333333334,0.0112575,0.019677499999999997,0.023790833333333334,0.021715833333333337,0.018307500000000004,0.030037499999999998,0.04790916666666666,0.0353875,0.02607416666666667,0.019240833333333332
2010-03-31 02:00:00+00:00,0.015542499999999999,0.0165975,0.014072499999999998,0.014422500000000001,0.014977500000000001,0.01627083333333333,0.0168725,0.019947499999999996,0.018379166666666665,0.016784166666666666,0.014237500000000002,0.013652500000000003,0.012377500000000003,0.012495833333333334,0.017039166666666668
2010-03-31 03:00:00+00:00,-0.0542175,-0.037554166666666666,-0.048882499999999995,-0.0214525,-0.0115725,-0.023014166666666665,0.002005833333333333,0.0014825000000000064,0.0014291666666666695,-0.07898416666666666,-0.012710833333333331,0.016042499999999994,0.001964166666666671,-0.011407500000000001,-0.013489166666666665
2010-03-31 04:00:00+00:00,-0.13580416666666664,-0.03611583333333333,-0.048027499999999994,-0.009620833333333335,0.004160833333333332,-0.015575833333333336,0.016960833333333335,0.019007499999999997,0.01774583333333333,-0.016189166666666664,-0.0155225,-0.024817499999999996,-0.024940833333333332,-0.014749166666666666,0.004685833333333333
2010-03-31 05:00:00+00:00,-0.1433866666666667,-0.034565,-0.04813666666666663,-0.005998333333333335,0.009201666666666667,-0.012053333333333329,0.017646666666666668,0.026335000000000004,0.024653333333333326,-0.013273333333333331,-0.012308333333333333,-0.022896666666666666,-0.023325000000000002,-0.012248333333333335,0.010333333333333332
2010-03-31 06:00:00+00:00,-0.01568666666666667,0.000975,-0.005085,0.010173333333333335,0.010711666666666668,0.011096666666666666,0.011663333333333333,0.023330000000000004,0.021886666666666665,-0.029581666666666662,-0.004001666666666666,-0.005069999999999998,-0.005376666666666665,-0.0048,0.012211666666666668
2010-03-31 07:00:00+00:00,-0.08374833333333334,-0.044821666666666676,-0.052766666666666656,-0.010671666666666666,-0.00559,-0.015445,0.006926666666666669,0.032440000000000004,0.027488333333333333,-0.122305,-0.05670333333333333,-0.054038333333333334,-0.052033333333333334,-0.05053166666666666,0.005451666666666667
2010-03-31 08:00:00+00:00,-0.058708333333333335,-0.02923333333333333,-0.035353333333333334,-0.0018833333333333334,0.004510000000000001,-0.006044999999999999,0.0188,0.039523333333333334,0.032095000000000005,-0.087455,-0.03899333333333333,-0.037083333333333336,-0.036075,-0.03485333333333333,0.017601666666666668
2010-03-31 09:00:00+00:00,-0.03401166666666666,-0.010308333333333338,-0.016475,0.010368333333333332,0.016563333333333336,0.007993333333333333,0.029031666666666667,0.046313333333333324,0.031259999999999996,-0.05568500000000001,-0.018884999999999996,-0.018181666666666665,-0.018030000000000004,-0.016798333333333335,0.028511666666666668
2010-03-31 10:00:00+00:00,-0.03182416666666667,-0.021499166666666666,-0.025829166666666667,-0.012735833333333332,-0.02669916666666667,-0.011685833333333335,0.11042916666666668,0.11225249999999999,0.11433750000000002,-0.05385416666666666,-0.024092499999999996,-0.02587916666666666,-0.02843416666666667,-0.028000833333333332,0.09721916666666665
2010-03-31 11:00:00+00:00,0.022034166666666667,0.022754166666666662,0.01958583333333333,0.019370833333333334,0.020384166666666665,0.021590833333333337,0.022829166666666664,0.025424166666666664,0.024840833333333336,0.011715833333333335,0.018994166666666666,0.018302500000000003,0.016629166666666667,0.0158825,0.022910833333333328
2010-03-31 12:00:00+00:00,0.018269166666666666,0.02213083333333334,0.017474166666666666,0.020529166666666664,-0.009044166666666667,0.02309083333333333,0.023980833333333333,0.02890416666666667,0.027852500000000002,0.01818083333333333,0.016477499999999996,0.0162125,0.014762499999999998,0.0135775,0.02411583333333333
